country_code,country_name,year,gcf_const_2015_usd,gcf_curr_usd,gcf_pct_gdp,gdp_const_2015_usd,gdp_curr_usd,gdp_growth_annual_pct,gdp_pc_const_2015_usd,gdp_pc_curr_usd,gdp_pc_growth_annual_pct,gfcf_const_2015_usd,gfcf_curr_usd,gfcf_pct_gdp,population_total,delta_gdp_const_2015_usd,icor_gfcf_annual,icor_gcf_annual,icor_marginal_annual,gdp_growth_5yr_ma,gdp_pc_growth_5yr_ma,gfcf_pct_5yr_ma,icor_gfcf_5yr_smoothed
IND,India,1976,38455194278.5777,19946787155.4095,19.4192719578704,236260373292.016,102716451979.68,1.66310363661279,377.496025416227,164.119999587322,-0.700735579459177,41960903331.3475,18991191222.2844,18.4889478328566,625861883.0,3864976298.71698,11.117135111623393,11.676525461408552,10.856703919575619,2.9481143469209856,0.6141380611289968,17.15356099394798,5.818485640444436
IND,India,1977,44850317893.3141,25628351175.1409,21.0956125472627,253400507183.968,121486641441.309,7.25476458583569,395.443306819602,189.585568552477,4.75429678592927,47635917089.8763,22827573949.7168,18.7901926326154,640801103.0,17140133891.951996,2.5900485688125086,2.907828682470288,2.779203324207598,4.509727526563665,2.107475736018391,17.50111288715116,3.88074729217326
IND,India,1978,53371095672.1564,31099965054.1995,22.6507207547063,267876092470.546,137302319828.995,5.71253208900188,408.51694440403,209.389063573463,3.306071277214,50099661173.8178,26626402123.8401,19.3925362346407,655728229.0,14475585286.578003,3.394735632553629,3.965092957344584,3.460976546507658,4.993129717319334,2.5692985078081687,18.198163105807478,3.6446405633494217
IND,India,1979,47162626271.2416,36099851058.6662,23.5953767441188,253844253329.845,152995442497.709,-5.2381827027895,378.219592791247,227.958179873426,-7.41642471084822,50067110078.0575,31141172805.2797,20.3543140219657,671155747.0,-14031839140.700989,-3.8857587023695026,-4.504496708668353,-3.568107471588097,3.7084259246933557,1.3091057599381386,18.948140312238383,5.109483294803893
IND,India,1980,51201968404.2602,36436560119.0625,19.5550034544046,270942749193.224,186328579302.068,6.7358215279985,394.182239921013,271.080945953678,4.22047070908258,51259917959.5421,36662458764.4246,19.676240167639,687354025.0,17098495863.378998,2.9211344281987905,2.903135626904774,2.997919721659782,3.2256078273318716,0.8327356963836905,19.34044617794348,5.995907504335805
IND,India,1981,48395679230.984,49456660070.229,25.5601376265736,287216122413.739,193491368445.573,6.00620362381767,408.153549793307,274.964330768528,3.54437832488188,51195242722.6512,38441421386.7391,19.8672538705789,703696250.0,16273373220.515015,3.3077889320626883,4.255622890508503,3.1459514895235094,4.094227824772847,1.6817584772519019,19.616107385487943,4.791161661009001
IND,India,1982,49853627869.6191,50448255165.3842,25.1341943149098,297198988652.009,200715624830.902,3.47573324031237,412.596737104221,278.65038258267,1.08860680328846,54085872663.7749,42179411327.1772,21.0145131265752,720313473.0,9982866238.269958,6.046066160326674,7.231335829630857,5.417870115942577,3.3384215556681838,0.94862048072374,20.0609714842799,6.0091187256501835
IND,India,1983,53231024575.3268,45921421702.0267,21.0395721185203,318861504638.44,218262146413.158,7.28889290124586,432.429235384759,295.999773299382,4.80675111968445,58051099889.1522,44894488783.1836,20.569067756807,737372681.0,21662515986.43103,2.821974205889514,2.88652507363966,2.679794901271591,3.6536937181169797,1.24875644921783,20.296277788713162,5.555002513777576
IND,India,1984,55911802960.0274,49414522479.0321,23.2914173032296,331044366854.288,212157645177.652,3.8207378559735,438.541705512915,281.049867840717,1.41351916752743,59018585878.5017,44235778043.319,20.8504284661898,754875449.0,12182862215.848022,5.4571732613352095,6.096052171392715,4.844394103195851,5.465477829869579,3.01474522489296,20.39550067755798,3.7316958027153264
IND,India,1985,60367385263.0995,61490184601.4563,26.4460769030045,348438428450.72,232511554840.372,5.25429922330889,450.966703855867,300.928258576378,2.83325352794432,61736925084.9298,50695186646.5775,21.8032977678815,772647793.0,17394061596.431946,4.149610983546326,5.033226274150048,3.549310478329796,5.1691733689316575,2.737301788665308,20.820912197606482,4.027899764930821
IND,India,1986,62532955390.0395,64899902260.822,26.0656839397328,365081813580.314,248985994040.59,4.77656417048946,461.725611476403,314.897116402542,2.38574323304699,67620333950.2968,57020070823.4466,22.9009149864675,790689978.0,16643385129.594055,4.794432602403584,5.456994402121016,4.0628954640999835,4.923245478266016,2.50557477029833,21.427644420784198,4.352341258500701
IND,India,1987,70769969632.0828,72066370149.6703,25.8271313054029,379558605843.486,279033584092.223,3.96535563390576,469.209956296394,344.941028293075,1.62095076252291,75089849878.028,68205918069.8616,24.4436232619651,808931270.0,14476792263.171997,6.16429534162333,6.513194197405171,5.186912163480553,5.021169956984695,2.61204356214522,22.11346644786218,4.404046594180956
IND,India,1988,79476866643.127,77951580633.2355,26.2826349945907,416101684467.7,296589670895.932,9.62778291984834,502.937342187065,358.484539641693,7.18812238275834,77689724127.8332,69912054601.5875,23.5719788859803,827342990.0,36543078624.21399,2.448328870957927,2.7298740752045036,2.125976438021148,5.48894796070519,3.0883178147599977,22.71404867369684,4.138142470343017
IND,India,1989,85937682764.5134,79519965120.6064,26.8610369133845,440848680237.688,296042052944.66,5.94734332826503,521.073383839123,349.915155021864,3.60602407711301,84471021509.6953,72757703423.4589,24.5768135640715,846039529.0,24746995769.987976,4.132402016757471,4.51647658976171,3.4133848930518624,5.914269055163496,3.5268187966771136,23.45932569327318,3.9665638263094984
