country_code,country_name,year,decade,va_agro_pct_gva,va_ind_pct_gva,va_serv_pct_gva,emp_agro_pct,emp_ind_pct,emp_serv_pct,va_agro_pct_gdp,va_ind_pct_gdp,va_serv_pct_gdp,va_total_gva_pct_gdp,net_taxes_pct_gdp
IND,India,1982,1980s,34.62094401877176,28.00562804488198,37.37342793634625,,,,32.3267496865056,26.149804786646,34.8968372777428,93.3733917508944,6.626608249105601
IND,India,1983,1980s,34.900555811940315,28.149088866716276,36.95035532134341,,,,32.6065348775622,26.2988432863343,34.5216006305407,93.4269787944372,6.573021205562796
IND,India,1984,1980s,33.54753865281482,28.585631783392046,37.866829563793125,,,,31.3805304117853,26.7391386534274,35.4208160849618,93.5404851501745,6.459514849825496
IND,India,1985,1980s,32.14084820761504,28.79995125408415,39.05920053830081,,,,29.7181383564993,26.6290712211673,36.1149997720489,92.4622093497155,7.5377906502845065
IND,India,1986,1980s,31.010184871023828,28.94186401426799,40.047951114708184,,,,28.6411462697276,26.7308358205169,36.9884678356446,92.3604499258891,7.6395500741109
IND,India,1987,1980s,30.36386876636693,28.981879986358987,40.65425124727408,,,,27.9723784011745,26.6992365167194,37.4522794922894,92.1238944101833,7.876105589816703
IND,India,1988,1980s,31.177386385002375,28.94690689741624,39.87570671758139,,,,28.7698223693608,26.7115838158166,36.7964455054322,92.2778516906096,7.7221483093904055
IND,India,1989,1980s,30.05787802102702,29.74626894437001,40.195853034602976,,,,27.8396057996888,27.5509934814251,37.2293979795496,92.6199972606635,7.380002739336504
IND,India,1990,1990s,29.956428058570374,29.813956467345683,40.22961547408395,,,,27.5848881365411,27.4536954957201,37.0447851946481,92.0833688269093,7.916631173090707
IND,India,1991,1990s,30.10411427423755,28.77536936497019,41.12051636079225,63.1283195373591,14.5849373001575,22.2867363071309,27.6627054102247,26.4417201769254,37.7856900237179,91.89011561086801,8.109884389131992
IND,India,1992,1990s,29.362734055360928,29.24900737301101,41.388258571628064,62.8983336367001,14.6628055390629,22.4388544747388,26.8969194477949,26.7927432696344,37.9125681820607,91.60223089949,8.397769100510004
IND,India,1993,1990s,29.303040247343446,29.00734659060959,41.689613162046975,62.6630638065269,14.7602607112643,22.5766758080731,27.0545587671255,26.7815542820739,38.4906849170226,92.32679796622199,7.673202033778011
IND,India,1994,1990s,28.937857264888407,30.14716538899399,40.914977346117595,62.3712403783223,14.8513502686444,22.7774093530333,26.519937575032,27.6282012473106,37.4963023409284,91.64444116327101,8.355558836728989
IND,India,1995,1990s,26.903913861728423,31.460505191356535,41.63558094691505,61.9744284767541,15.0004830062333,23.0250885170126,24.4575477898552,28.5998094242024,37.8496681189619,90.9070253330195,9.092974666980496
IND,India,1996,1990s,27.746151404652835,30.73330979534989,41.52053879999727,61.5133808555238,15.2712590554772,23.2153600889989,25.199306058679,27.9122703698412,37.709329473598,90.8209059021182,9.179094097881801
IND,India,1997,1990s,26.598591786592117,30.534692428181675,42.866715785226205,61.1586254457877,15.4726082964194,23.3687662577929,24.248674505748,27.8370307633106,39.0795515246162,91.1652567936748,8.8347432063252
IND,India,1998,1990s,26.39324594745154,29.801585453074665,43.8051685994738,60.647957461241,15.7949095027609,23.5571330359981,24.180451549085,27.3030378517565,40.1325687271653,91.6160581280068,8.383941871993201
IND,India,1999,1990s,25.118266430784075,28.996272996620053,45.88546057259587,59.8780266801724,16.309428466053,23.8125410413714,22.9725618865025,26.5192933488596,41.9657377868543,91.4575930222164,8.5424069777836
IND,India,2000,2000s,23.57489382853455,29.80897011872915,46.61613605273629,59.607310099104,16.341359744203,24.0513301566929,21.6110620465121,27.3258283775917,42.7329266435537,91.6698170676575,8.330182932342495
IND,India,2001,2000s,23.520359286857417,28.817491888362145,47.66214882478043,58.8908092207151,16.7528345033409,24.356356017476,21.6188848861438,26.4877773440307,43.8089612621243,91.9156234922988,8.084376507701194
IND,India,2002,2000s,21.25074840268793,30.090777863164668,48.6584737341474,58.2078564520654,17.0567268841005,24.7354169170179,19.5345432709546,27.6606541607882,44.7288275521667,91.9240249839095,8.075975016090496
IND,India,2003,2000s,21.348847881802566,29.937760011241625,48.71339210695581,57.1646505429386,17.6938066486046,25.1415353719471,19.5919979784251,27.4741071211988,44.7046456542143,91.7707507538382,8.2292492461618
IND,India,2004,2000s,19.54465534104649,32.05654105191195,48.39880360704156,55.9994573237763,18.4184794843161,25.5820631919076,17.8146906487994,29.219106305293,44.1148589722471,91.1486559263395,8.8513440736605
IND,India,2005,2000s,19.236683962141303,32.243190413045646,48.52012562481305,55.0204533123109,19.0012317655898,25.9783149220993,17.6202069548839,29.5337641914637,44.4429329227804,91.596904069128,8.403095930871999
IND,India,2006,2000s,18.31494569467709,33.69717548451464,47.98787882080828,54.2730178999296,19.5238914291204,26.20309067095,16.8094420944381,30.9272399435883,44.043235711462,91.7799177494884,8.220082250511595
IND,India,2007,2000s,18.273884725728884,33.71451795878345,48.011597315487656,53.3688684377217,20.3219145451672,26.309209260168,16.7501197597569,30.9032382510869,44.0081579238245,91.6615159346683,8.338484065331699
IND,India,2008,2000s,17.898842876445663,33.1911832843888,48.90997383916553,52.8791883959001,20.751447752882,26.3693638512179,16.7909423598037,31.1367192409548,45.8825499068249,93.8102115075834,6.1897884924165965
IND,India,2009,2000s,17.841424053939573,33.160573246925686,48.99800269913474,51.9444266180638,21.5635579497653,26.4920231164018,16.7442701563161,31.1213721116744,45.9848828116978,93.85052507968831,6.14947492031169
IND,India,2010,2010s,18.350430790055956,33.11415282482575,48.535416385118275,51.056070239905,22.3778888372942,26.5660351341417,17.0265090136912,30.7250782285817,45.0337495625601,92.78533680483301,7.214663195166992
IND,India,2011,2010s,18.52667235210404,32.50328164321939,48.97004600467657,49.0753059155876,23.5473821255696,27.3773195279181,17.191973558015,30.1616797630407,45.4421452512796,92.7957985723353,7.2042014276646995
IND,India,2012,2010s,18.20235300649454,31.76672014538557,50.030926848119904,47.0881544623322,24.6920379635984,28.2198150791246,16.8453770661356,29.3985276965289,46.3011472980511,92.54505206071559,7.454947939284409
IND,India,2013,2010s,18.588666374011634,30.790538848846992,50.62079477714136,46.2418839816327,24.7546738405335,29.0034439664578,17.1484235433697,28.4048995600246,46.6987147692338,92.25203787262811,7.747962127371892
IND,India,2014,2010s,18.19854570429514,29.973096957227796,51.82835733847707,45.2547111152237,24.8960152022282,29.8492736825481,16.7919345145039,27.6564012026443,47.8224137556558,92.270749472804,7.729250527196001
IND,India,2015,2010s,17.714685250422097,29.951478539672653,52.33383620990526,44.2796936892031,24.9480704919335,30.7722358188634,16.1745081068401,27.34739147794,47.7837481204463,91.30564770522639,8.694352294773608
IND,India,2016,2010s,18.03527329714219,29.337985207405826,52.62674149545199,43.2048505926307,25.1894783758453,31.6056633714195,16.3638005616331,26.6189999399789,47.7494012900074,90.73220179161939,9.267798208380611
IND,India,2017,2010s,18.25027054823185,29.207802495529343,52.541926956238804,42.2671064682124,25.2657227336051,32.4671651415297,16.5583314049368,26.5000166464804,47.6708899682407,90.7292380196579,9.270761980342101
IND,India,2018,2010s,17.641353199413064,29.064107767984893,53.29453903260205,41.2949989249141,25.3658737784355,33.3391272966505,16.031630686449,26.4120919013735,48.4315663156522,90.8752889034747,9.124711096525303
IND,India,2019,2010s,18.32571532365625,26.895917089590437,54.77836758675332,40.6518149993227,25.251113046721,34.0970739669082,16.7555683032837,24.5914753075066,50.0849578546822,91.4320014654725,8.567998534527504
IND,India,2020,2020s,20.35291840797075,27.389636048642707,52.25744554338655,44.6754951957099,23.7036475318516,31.6208572724385,18.6685376603727,25.1229058078344,47.9326881092162,91.7241315774233,8.275868422576707
IND,India,2021,2020s,18.9478252454246,28.86638584635048,52.185788908224914,44.0791868866382,24.4704786231875,31.4503271149612,17.3725615260314,26.466523606501,47.8472234596709,91.6863085922033,8.313691407796696
IND,India,2022,2020s,20.014482449882593,28.14017503888888,51.84534251122852,42.8609991503088,26.1203341573875,31.0186666923037,18.2106659929942,25.6040259797277,47.1727519374304,90.98744391015231,9.012556089847692
IND,India,2023,2020s,19.446478525617948,28.142957354026642,52.41056412035542,43.5135811245793,25.0292115986201,31.4572072768006,17.6565389328245,25.5525555206094,47.5864648020094,90.7955592554433,9.204440744556706
IND,India,2024,2020s,19.37198397020237,27.74828286092104,52.879733168876584,42.3547738876441,25.3709259711612,32.2743097449178,17.5735799524173,25.1722625905927,47.9706270733631,90.7164696163731,9.283530383626896
IND,India,2025,2020s,17.88367326072528,27.765823123031176,54.35050361624354,41.6251280877573,25.8173073806381,32.5575625031109,16.2342483910129,25.2049600095376,49.337715077834,90.7769234783845,9.223076521615496
